action_quality,macd_line,vwap,sma,macd_histogram,macd_signal,rsi_14,price
good,0.0,127.3202205299402,126.84100036621093,0.0,0.0,40.613850740295725,126.80500030517578
good,0.0,127.30395719819208,126.86200103759765,0.0,0.0,41.78927715781212,126.8550033569336
good,-0.2576098891340166,127.29604066139896,126.77799987792969,-0.2576098891340166,0.0,38.13181200901773,126.62999725341795
good,-0.2496718054898821,127.29211644514244,126.75,-0.2496718054898821,0.0,40.85704619188079,126.73999786376952
good,-0.2402079965359007,127.2863946073576,126.75500030517578,-0.2402079965359007,0.0,40.98442189621799,126.74500274658205
good,-0.2591731656530101,127.26436847299556,126.66999969482421,-0.2591731656530101,0.0,35.05486714182524,126.37999725341795
neutral,-0.2591124423481261,127.24653480132974,126.60499877929688,-0.2591124423481261,0.0,38.96306842392182,126.52999877929688
neutral,-0.2561120187634031,127.2135017843882,126.58499908447266,-0.2561120187634031,0.0,38.96306842392181,126.52999877929688
good,-0.2691898415846054,127.19742848378957,126.49700012207032,-0.2691898415846054,0.0,35.196677140649626,126.3000030517578
good,-0.2795592647876077,127.1808314045434,126.4,-0.2795592647876077,0.0,34.570761113374374,126.26000213623048
good,-0.3189992397903864,127.13860784183956,126.2895004272461,-0.0534841660029488,-0.2655150737874376,28.64021934048424,125.82749938964844
good,-0.3580304948668527,127.1010406945048,126.11950073242187,-0.074012336863532,-0.2840181580033206,26.942711212128188,125.68000030517578
good,-0.4116447214420304,127.07509633910452,125.88152160644532,-0.1021012507509678,-0.3095434706910626,23.48791192204496,125.34010314941406
good,-0.4138676723984105,127.05159876842872,125.77752075195312,-0.0834593613658782,-0.3304083110325322,35.088725829487714,125.77999877929688
good,-0.4148810987504987,127.03124221514824,125.67152099609375,-0.0675782301743731,-0.3473028685761256,34.44942443227558,125.7300033569336
good,-0.4133407776541418,127.02335278875702,125.6460205078125,-0.0528303272624129,-0.3605104503917288,34.0484616963183,125.6999969482422
good,-0.3870812673098101,127.01546840842192,125.70102081298828,-0.0212566535344649,-0.3658246137753451,40.39747002598149,125.95500183105467
neutral,-0.3904157504443049,127.00380144115113,125.75299987792968,-0.0196729093351678,-0.370742841109137,35.30236218916403,125.5999984741211
good,-0.3626527637958077,126.99063103286632,125.78200073242188,0.0064720618506634,-0.3691248256464711,42.457670534791845,125.9250030517578
good,-0.331982211020474,126.98386210990026,125.83300018310547,0.0297140917007977,-0.3616963027212717,43.69564225005562,125.98500061035156
good,-0.2989839226538748,126.94776553300372,125.90300140380859,0.0501699040539175,-0.3491538267077924,45.074371816020026,126.0500030517578
good,-0.2410138618031112,126.93494159117851,125.99398040771484,0.0865119719237449,-0.3275258337268562,52.072068925306894,126.40989685058594
good,-0.1872565844273168,126.927627549595,126.16998138427735,0.1122153994396314,-0.2994719838669483,53.319689390261146,126.4800033569336
good,-0.1517800587116227,126.9167574460936,126.25898132324218,0.1181535401242605,-0.2699335988358832,51.073180385744166,126.37000274658205
good,-0.1398053275806461,126.90770288672768,126.29198150634765,0.1041026170041897,-0.2439079445848358,46.82401278305509,126.1500015258789
good,-0.1483745712642701,126.87555631093764,126.26298065185547,0.0764266986564525,-0.2248012699207227,42.5758172516112,125.90499877929688
good,-0.1210898929384285,126.84670110835876,126.24300079345703,0.0829691015858353,-0.2040589945242638,50.56081211127198,126.30999755859376
good,-0.0967372839917857,126.8420284421518,126.21300048828125,0.0858573684259825,-0.1825946524177682,50.9238102390362,126.33000183105467
good,-0.0701732729780388,126.83604550414886,126.22100067138672,0.0899371035517835,-0.1601103765298223,52.42814668483465,126.41000366210938
good,-0.0517601864073355,126.83367825412488,126.26498107910156,0.0866801520979894,-0.138440338505325,51.574768350314095,126.36990356445312
good,-0.0523081710944239,126.8307221992448,126.31894073486328,0.0689057339287208,-0.1212139050231448,47.521733079847046,126.17479705810548
good,-0.0465409455309497,126.82576031609216,126.30594177246094,0.059738367593756,-0.1062793131247058,49.07261837686268,126.24500274658205
good,-0.0650253088968639,126.81648964063108,126.22994079589844,0.0330032033822735,-0.0980285122791374,43.28405176642244,125.9499969482422
good,-0.0644073321023483,126.80477541195198,126.17393951416015,0.0268969441414312,-0.0913042762437796,47.36389016395291,126.12999725341795
good,-0.0651829906626204,126.80155845541272,126.12095947265625,0.0208970284649273,-0.0860800191275478,46.85982827217717,126.1050033569336
good,-0.0542869936530081,126.7914215826504,126.13397979736328,0.0254344203796317,-0.0797214140326399,49.95540312089614,126.23989868164062
good,-0.0558924692642364,126.78928136837384,126.1059799194336,0.0190631558147228,-0.0749556250789592,47.006497125317686,126.1050033569336
good,-0.0393626642930087,126.7846773456522,126.17998046875,0.0284743686287604,-0.0678370329217691,51.88185178464507,126.31999969482422
good,-0.0311487649628361,126.78182030228804,126.20498046875,0.0293506143671463,-0.0604993793299825,50.372938904562126,126.25499725341795
good,-0.0271501083826848,126.7725274813104,126.22798004150391,0.0266794167578381,-0.0538295251405229,49.537609875018575,126.22000122070312
good,-0.0165286597957532,126.77136063708008,126.24199981689453,0.0298406922758158,-0.046369352071569,51.75334674638714,126.30999755859376
good,-0.0223776499505703,126.76759112248337,126.2469985961914,0.0191933616967989,-0.0415710116473693,47.28161486294343,126.12999725341795
good,-0.0235142199163931,126.76068811246355,126.21699829101563,0.0144454333847809,-0.037959653301174,48.34966546377803,126.16999816894533
good,0.0001937820322979,126.75705639601588,126.26099853515625,0.0305227482667775,-0.0303289662344796,55.71658404788281,126.4749984741211
good,0.0391084889454163,126.75672406395908,126.36299896240234,0.0555499641439167,-0.0164414751985004,60.75639795239874,126.7300033569336
good,0.0356468025973271,126.7415553866712,126.36299896240234,0.041670622236662,-0.0060238196393349,50.55169081926804,126.30999755859376
good,0.0389103362537781,126.73799866265357,126.41499938964844,0.0359473247144905,0.0029630115392876,52.1986323239301,126.38999938964844
good,0.0665508543893338,126.73768531598355,126.5229995727539,0.0508702742800369,0.0156805801092968,58.196219961372414,126.70999908447266
good,0.0794710304415531,126.73731715669742,126.55,0.0510323602658049,0.0284386701757481,55.83846720881641,126.61000061035156
good,0.0823061102793474,126.73636132680468,126.50999908447265,0.0430939520828794,0.039212158196468,53.955132607778,126.52999877929688
good,0.0792018765738049,126.73478398739556,126.54299926757812,0.0319917747018695,0.0472101018719353,52.64061972648948,126.4749984741211
good,0.0603116679401978,126.72678388758474,126.52099914550782,0.0104812528546099,0.0498304150855878,48.16062302443766,126.27999877929688
good,0.0432291606699237,126.72316093843452,126.43099975585938,-0.0052810035325312,0.048510164202455,47.712193774581074,126.26000213623048
good,0.0293527898949861,126.72100371070314,126.36100006103516,-0.0153258994459751,0.0446786893409612,47.71219377458107,126.26000213623048
good,0.0203478367264864,126.7191395399568,126.31251983642578,-0.0194646820915798,0.0398125188180663,48.47995978933224,126.28759765625
good,0.0096629052765138,126.71865131273844,126.26652069091797,-0.024119690833242,0.0337825961097558,47.32485455092816,126.24500274658205
good,0.0007821517477282,126.7156918123762,126.2585205078125,-0.026400355489622,0.0271825072373503,47.18260133978192,126.23999786376952
good,0.0153541853702421,126.71410144707156,126.3085205078125,-0.0094626574936865,0.0248168428639286,55.03509935957063,126.51000213623048
good,0.018618958103346,126.71219284323531,126.33852081298828,-0.0049583078084661,0.0235772659118121,51.9543245737768,126.41000366210938
good,0.0321326890986313,126.7072797132333,126.39100189208985,0.0068443385494553,0.0252883505491759,55.6937322604628,126.5500030517578
good,0.0591062493053016,126.70818528328653,126.49400177001954,0.0270543190049005,0.0320519303004011,60.64204338912276,126.76000213623048
good,0.0640102738196475,126.7062361128418,126.55900268554687,0.0255666748153971,0.0384435990042503,54.54968691339402,126.56500244140624
good,0.077094506429816,126.7061109881804,126.59500274658203,0.0309207259404525,0.0461737804893635,57.49741607750708,126.69000244140624
good,0.0908546046833578,126.70620925601636,126.66200256347656,0.0357446593551954,0.0551099453281623,58.76465952261237,126.74500274658205
good,0.1069812321690477,126.7070017784909,126.71700134277344,0.0414970294727082,0.0654842026963394,60.60445653209827,126.8249969482422
good,0.1116163411851545,126.7074967689676,126.71300048828125,0.036905710791052,0.0747106303941024,57.66057895753121,126.73999786376952
good,0.1012126394719814,126.70667689390989,126.71600036621093,0.0212016072623031,0.0800110322096782,52.49181799583848,126.58000183105467
good,0.0943012357435009,126.70628013530838,126.7,0.011432162827058,0.0828690729164428,53.33644377915473,126.61000061035156
good,0.0929970402764439,126.70611774080022,126.68600006103516,0.0081023738880009,0.084894666388443,55.19523616412776,126.6750030517578
good,0.0761571907658407,126.7052379647378,126.61900024414062,-0.0069899804980818,0.0831471712639225,49.189523019445765,126.48999786376952
good,0.0569109169344983,126.70353022694243,126.55600128173828,-0.0209890034635393,0.0778999203980377,47.24463347716042,126.4250030517578
good,0.0543452275908009,126.70306410322831,126.55800018310546,-0.0188437542457894,0.0731889818365903,52.390817560949486,126.58999633789062
good,0.0596934481564943,126.70301468850424,126.57400054931641,-0.0107964269440768,0.0704898751005711,55.24082296058302,126.69000244140624
good,0.0440661654698999,126.70259636090184,126.52902069091797,-0.0211389677045369,0.0652051331744369,47.84218164936324,126.45010375976562
good,0.0516541386761559,126.70260706946851,126.572021484375,-0.0108407955986247,0.0624949342747807,54.77339396827042,126.70500183105467
good,0.0542181658498179,126.70248317067852,126.6210205078125,-0.0066214147399702,0.0608395805897882,53.71769816149309,126.66999816894533
neutral,0.0623897019597592,126.70260168540136,126.65402069091797,0.0012400970959768,0.0611496048637824,55.93851977572757,126.75499725341795
good,0.0644913113384717,126.7027154675216,126.65802001953125,0.0026733651797514,0.0618179461587202,54.44897450408212,126.70999908447266
neutral,0.0546335264932622,126.70050439761962,126.68299865722656,-0.0057475357323664,0.0603810622256286,50.135579248503866,126.5749969482422
good,0.0438945214826702,126.69801606402076,126.65099792480468,-0.0131892325943667,0.057083754077037,49.202825042025005,126.54499816894533
good,0.0385701461739245,126.6972585032246,126.63499755859375,-0.0148108863224899,0.0533810324964145,50.68492276266766,126.58999633789062
good,0.0343583311430109,126.6950416196951,126.60299835205078,-0.0152181610827228,0.0495764922257337,50.856668366659726,126.59500122070312
good,0.0258807980982851,126.69477463786768,126.56799926757813,-0.0189565553019589,0.044837353400244,48.66851211854279,126.53500366210938
good,0.0138540906318809,126.6898264573885,126.5472396850586,-0.0247866102146905,0.0386407008465714,46.382954830873146,126.47119903564452
good,0.0121551092678942,126.68907153892398,126.55223999023437,-0.0211884732629417,0.0333435825308359,50.27693959778279,126.56999969482422
good,0.010685478748897,126.68862355856136,126.5482406616211,-0.0181264830255511,0.0288119617744481,50.27693959778279,126.56999969482422
good,0.007417863272181,126.68645297773465,126.53824005126953,-0.0171152788018136,0.0245331420739947,49.227694595707874,126.54499816894533
good,0.006767655338919,126.68564845836164,126.5452392578125,-0.0142123893880605,0.0209800447269796,50.34370205363098,126.56999969482422
good,0.0081755326084476,126.68512848110134,126.56999969482422,-0.0102436096948256,0.0184191423032732,51.49195784058647,126.59500122070312
good,-0.0043757056017597,126.68308166928192,126.54100036621094,-0.0182358783240263,0.0138601727222666,44.03554284859865,126.4250030517578
good,-0.0205413436499952,126.68117114378413,126.49600067138672,-0.0275212130978095,0.0069798694478142,41.024775187011706,126.34500122070312
good,-0.0377587702291606,126.67446619986823,126.44400177001953,-0.0357909117415799,-0.0019678584875807,38.87795516232326,126.28500366210938
good,-0.0440373538847751,126.66995072326334,126.4040023803711,-0.0336555963177555,-0.0103817575670196,43.3970730410467,126.37000274658205
good,-0.0484546219467461,126.66615838017168,126.35900268554687,-0.0304582915037811,-0.0179963304429649,43.3970730410467,126.37000274658205
good,-0.0553521025122307,126.662170730274,126.33800201416015,-0.0298846176554126,-0.025467484856818,41.313085784082816,126.31999969482422
good,-0.0569343620868352,126.66114666423404,126.34100189208985,-0.0251735017840137,-0.0317608603028215,43.64454944244037,126.36000061035156
good,-0.0647050031656277,126.65908784566666,126.33800048828125,-0.026355314290245,-0.0383496888753827,39.81208041885318,126.2699966430664
good,-0.0724487983346335,126.65315006659688,126.31199951171875,-0.0272792875674006,-0.0451695107672329,38.59557847696561,126.23999786376952
good,-0.0864652244542298,126.65160633532471,126.26399841308594,-0.0330365709495975,-0.0534286535046323,34.439950615818304,126.12999725341795
good,-0.0988544612217054,126.64554643600354,126.21999816894531,-0.0363406461736585,-0.0625138150480469,33.38426622289815,126.0999984741211
good,-0.107434581638131,126.6447912210956,126.16799774169922,-0.0359366132720672,-0.0714979683660637,33.38426622289815,126.0999984741211
good,-0.098573573783554,126.6431356543565,126.16999816894531,-0.0216604843339922,-0.0769130894495618,45.09585331792853,126.27999877929688
good,-0.104866841845606,126.64211722662048,126.14199829101562,-0.0223630019168353,-0.0825038399287706,37.91696513336421,126.0999984741211
good,-0.1058100863203037,126.64019927028166,126.14299926757812,-0.0186449971132264,-0.0871650892070772,39.919941618423536,126.13500213623048
good,-0.1009557938426439,126.63878579278024,126.16100006103515,-0.0110325637084533,-0.0899232301341906,43.03011468899336,126.19000244140624
good,-0.0880249936086983,126.63721523166085,126.19900054931641,0.0015185892203938,-0.0895435828290921,48.27315457549587,126.29000091552734
good,-0.081677020964392,126.63659508541816,126.18900146484376,0.0062932494917601,-0.0879702704561521,45.56370109189367,126.2300033569336
good,-0.0701887246221701,126.63475823190574,126.2290023803711,0.0142252366671855,-0.0844139612893557,49.14975119311889,126.3000030517578
good,-0.0560005624070214,126.6330107943423,126.27300262451172,0.0227307191058674,-0.0787312815128889,51.834580886824696,126.3550033569336
good,-0.044246297852041,126.6323646843784,126.30600280761719,0.0275879869286782,-0.0718342847807193,51.834580886824696,126.3550033569336
good,-0.03812309104147,126.63106331852082,126.31000213623047,0.0269689549913994,-0.0650920460328694,49.36124823422755,126.30999755859376
good,-0.0392725594443561,126.63042438065638,126.31000213623047,0.0206555892708106,-0.0599281487151668,45.23014854068309,126.2300033569336
good,-0.0309512207156359,126.63004458678176,126.31800079345703,0.0231815423996246,-0.0541327631152606,51.26926804825917,126.33999633789062
good,-0.0268706391850059,126.62885690540848,126.30800018310546,0.0218096991442037,-0.0486803383292097,49.40279341432866,126.30500030517578
good,-0.0213729605460599,126.62828451346128,126.3029998779297,0.0218459022265197,-0.0432188627725797,50.78135759465044,126.33000183105467
good,-0.0232040084139697,126.62538636235313,126.29100036621094,0.016011883486888,-0.0392158919008577,46.4227349800416,126.25
good,-0.0171949618871423,126.62345343995116,126.31299896240235,0.0176167440109723,-0.0348117058981146,51.46903936057686,126.33999633789062
good,-0.0031168380950674,126.62216358290536,126.33600006103515,0.0253558942424377,-0.0284727323375052,57.03779198755014,126.45500183105467
good,0.0131333218238154,126.6214645172888,126.37899932861328,0.0332848433290565,-0.020151521505241,59.8422757037479,126.5199966430664
good,0.0261145110236782,126.62050824680428,126.41799926757812,0.0370128260231354,-0.0108983149994572,60.05849312291554,126.5250015258789
good,0.0292068033901387,126.61906396619592,126.45599975585938,0.0320840947116767,-0.002877291321538,54.6744218199573,126.44000244140624
good,0.0312966985104168,126.61869698981688,126.4760009765625,0.0273391918655639,0.0039575066448529,54.6744218199573,126.44000244140624
good,0.0397566182396929,126.61800269842396,126.49100036621094,0.0286392892758719,0.0111173289638209,59.16916226805567,126.52999877929688
good,0.0387524985577982,126.61647605284278,126.47500152587891,0.0221081356751818,0.0166443628826163,53.4599701122345,126.44000244140624
good,0.0339339650527676,126.61596496194784,126.44900054931641,0.013831681736121,0.0201022833166466,50.81917234955486,126.3949966430664
good,0.0337608963209135,126.61543142893704,126.45,0.0109268904034134,0.0228340059175,53.56375461947407,126.44499969482422
good,0.0292517141677564,126.61489775868878,126.44099884033203,0.0051341666002051,0.0241175475675513,50.52713906580067,126.3949966430664
good,0.0074369300532737,126.61077830506476,126.36899871826172,-0.013344494011422,0.0207814240646957,39.6379068660469,126.16999816894533
good,-0.012132241376932,126.60576327500742,126.30899810791016,-0.0263309323533022,0.0141986909763702,38.448154061129344,126.13999938964844
good,-0.0209440416853965,126.6036070798028,126.2739990234375,-0.0281141861294134,0.0071701444440168,43.33306629522912,126.22000122070312
good,-0.0395672170218261,126.60285244795614,126.19901885986329,-0.0373898891726744,-0.0021773278491517,37.351476379292805,126.07009887695312
good,-0.0429456262371701,126.60216610440182,126.16101989746093,-0.0326146387104147,-0.0103309875267554,44.74372460722739,126.20500183105467
good,-0.0441457714694735,126.60186287526447,126.17042083740235,-0.0270518271541744,-0.017093944315299,45.36138169467337,126.21700286865234
good,-0.0515235893599879,126.60024699323291,126.16842041015624,-0.027543716035751,-0.0239798733242368,41.72033091705183,126.12999725341795
good,-0.0626994301384229,126.598602882084,126.13542022705079,-0.0309756454513489,-0.031723784687074,38.82726546819418,126.05500030517578
good,-0.0645823557286888,126.5981336133322,126.14784088134766,-0.0262868568332918,-0.038295498895397,43.19415588000764,126.1322021484375
good,-0.0694857289512782,126.59687861719271,126.12284088134766,-0.0249521840447049,-0.0445335449065732,41.05982545732891,126.08000183105467
good,-0.068547304148538,126.59538810614512,126.10543975830078,-0.0192110073935718,-0.0493362967549662,43.91808260661006,126.12999725341795
good,-0.0662330139724503,126.59486647593648,126.10744018554688,-0.0135173737739872,-0.052715640198463,44.49797302395936,126.13999938964844
good,-0.0536935215100271,126.59427616045872,126.14944000244141,-0.0007823050492512,-0.0529112164607758,51.27825621459372,126.26499938964844
good,-0.0508356858019993,126.59353194931248,126.15699920654296,0.0016604245270211,-0.0524961103290205,46.61715424836927,126.16999816894533
good,-0.0384444480036734,126.59247267387688,126.1989990234375,0.0112413298602777,-0.0496857778639511,52.49166676541795,126.29000091552734
good,-0.0290959911031052,126.59219023448642,126.22899932861328,0.0164718294086767,-0.0455678205117819,51.97824065614428,126.27999877929688
good,-0.01824916703805,126.5919367714696,126.26499938964844,0.0218549227789855,-0.0401040898170355,53.91942734199521,126.31999969482422
good,-0.0159248877887279,126.5912966455342,126.25999908447265,0.0193433616226461,-0.035268249411374,49.60092013209847,126.23999786376952
good,-0.0171133473045159,126.59047980058128,126.26599884033203,0.0145239216854864,-0.0316372689900024,47.55024970905926,126.1999969482422
good,-0.0126640727126527,126.58959573346937,126.26099853515625,0.0151785570218797,-0.0278426297345325,51.0890545509571,126.26499938964844
good,-0.0034498326593848,126.58510742809231,126.27199859619141,0.0195142376601181,-0.0229640703195029,54.638433682963445,126.33499908447266
good,-0.0029719381293205,126.583996616752,126.25799865722657,0.0159937057521459,-0.0189656438814664,49.9028405159931,126.25
good,0.0014251963364984,126.58342112438096,126.26999969482422,0.0163126721743719,-0.0148874758378735,52.51044199108169,126.3000030517578
good,0.0048540031534685,126.58300399713718,126.29000091552734,0.0157931831930736,-0.0109391800396051,52.51044199108169,126.3000030517578
good,0.0042941177611197,126.58230001219798,126.28900146484375,0.0121866382405798,-0.0078925204794601,50.09144959414586,126.26000213623048
good,0.0024103678366884,126.58158109947011,126.27050170898437,0.0082423106529188,-0.0058319428162304,49.02724636993142,126.24250030517578
good,0.0022952723077906,126.57915509132714,126.2724822998047,0.0065017720992168,-0.0042064997914261,50.16107186718724,126.25990295410156
good,-0.0041950596853723,126.57577193584032,126.24848175048828,9.152084843055444e-06,-0.0042042117702154,45.19071225602836,126.18000030517578
good,-0.0080357381731772,126.57418075717624,126.22748107910157,-0.0030652211223694,-0.0049705170508077,46.267074810515865,126.19499969482422
good,-0.0129476651135149,126.573150153516,126.20948028564453,-0.0063817184501657,-0.0065659466633492,44.69161235967556,126.16999816894533
good,-0.0166484891823017,126.57273831354176,126.19497985839844,-0.008066034015162,-0.0085824551671397,44.69161235967556,126.16999816894533
good,-0.0177624864281114,126.5697603745742,126.18099975585938,-0.0073440250087773,-0.010418461419334,46.385724174460144,126.19000244140624
good,-0.0256126584533831,126.55776121911244,126.16499938964844,-0.0121553576272392,-0.0134573008261438,40.39111960692443,126.0999984741211
good,-0.0203031535046136,126.55562036544772,126.1739990234375,-0.0054766821427758,-0.0148264713618378,50.9990341422055,126.23999786376952
good,-0.013917486269463,126.55540998714416,126.19299926757813,0.0007271880738997,-0.0146446743433628,52.62059663697816,126.26499938964844
good,-0.0039697367669901,126.55517637703794,126.2239990234375,0.0085399500610981,-0.0125096868280883,56.3533691446885,126.3249969482422
good,0.011847018101065,126.55479656903908,126.27099914550782,0.0194853639433227,-0.0076383458422576,61.761207659725976,126.4250030517578
good,0.0372659113433115,126.554888191624,126.36899871826172,0.0359234057484554,0.0013425055948561,68.66030410662455,126.58999633789062
good,0.0501358272759091,126.55477786694374,126.42239990234376,0.0390346573448423,0.0111011699310667,62.54730683289474,126.50700378417967
good,0.0495161711819776,126.55418107439333,126.44539947509766,0.0307320010007286,0.0187841701812489,54.5440384969892,126.37999725341795
good,0.0432816274586542,126.55380865900744,126.44340057373047,0.0195979658219242,0.02368366163673,50.951101025737536,126.31500244140624
good,0.0438864380484886,126.55314869948796,126.4363998413086,0.0161622211294069,0.0277242169190817,54.66227785683343,126.38999938964844
good,0.0390740321208227,126.55076502214914,126.3844009399414,0.0090798521613927,0.0299941799594299,51.31710037558664,126.33000183105467
good,0.0316673842764885,126.55027232043638,126.34100036621093,0.0013385634536468,0.0303288208228416,49.15717192589346,126.29000091552734
good,0.0294918120026324,126.55005589809645,126.33300018310547,-0.0006696070561674,0.0301614190587998,51.88313265065008,126.33999633789062
good,0.0298448884129811,126.54930508479224,126.34400024414063,-0.0002532245166549,0.030098112929636,53.49474428226369,126.37000274658205
good,0.0321744675568851,126.54901884019792,126.34600067138672,0.0016610837017992,0.0305133838550858,55.11339827031576,126.4000015258789
good,0.0352281496087556,126.54883457379654,126.36399993896484,0.0037718126029357,0.0314563370058198,56.20757918023656,126.41999816894533
good,0.03682053385414,126.54849412846892,126.38899993896484,0.0042913574786561,0.0325291763754838,55.84123744146003,126.41500091552734
good,0.0344575649005634,126.54688907727189,126.39600067138672,0.0015427108200636,0.0329148540804997,52.87073372546527,126.375
good,0.0286239596233457,126.54623497100968,126.38800048828125,-0.0034327155657232,0.0320566751890689,49.66979730522025,126.33000183105467
good,0.0241259134865146,126.54590458015042,126.375,-0.0063446093620435,0.0304705228485581,50.031605435516106,126.33499908447266
good,0.0247222647769973,126.54464187177136,126.3690200805664,-0.0045986064572486,0.0293208712342459,53.9614231002958,126.39009857177734
good,0.0304759536705461,126.54338303988472,126.37799987792968,0.0009240659490401,0.0295518877215059,58.42246747379864,126.45989990234376
good,0.0178923735150391,126.54183152232687,126.35299987792969,-0.0093276113651734,0.0272199848802126,44.46843531546722,126.25
good,0.0074309002030048,126.54093641992414,126.33600006103515,-0.0158312677417662,0.023262167944771,44.1977753297674,126.24500274658205
good,-0.0008500934198423,126.54067561525878,126.31800079345703,-0.0192898090916907,0.0184397156718483,44.1977753297674,126.24500274658205
good,-0.0073283637121619,126.54047502508564,126.28898162841797,-0.0206144635072082,0.0132860997950463,44.1977753297674,126.24500274658205
good,-0.012320417488624,126.53877789514792,126.24600219726562,-0.0204852138269362,0.0081647963383122,44.1977753297674,126.24500274658205
good,-0.0164904170251816,126.53860514578552,126.24400177001954,-0.019724170690795,0.0032337536656134,43.83833440401002,126.23999786376952
good,-0.0251536069383604,126.53772943654477,126.22900085449218,-0.0227098884831791,-0.0024437184551813,39.05441192247088,126.16999816894533
good,-0.0428223981307525,126.53501441076656,126.18600006103516,-0.0323029437404569,-0.0105194543902955,31.621939991034026,126.02999877929688
good,-0.0426163561219539,126.53267812931718,126.17699890136718,-0.0256775213853266,-0.0169388347366272,45.24789072726528,126.1999969482422
good,-0.031598510835181,126.53207072577791,126.19399871826172,-0.011727740878843,-0.0198707699563379,52.96678068441963,126.33000183105467
good,-0.0210110250714876,126.53025077079168,126.21599884033203,-0.0009122040921197,-0.0200988209793679,54.040066767163545,126.3499984741211
good,-0.0284307169959134,126.52964573406156,126.21199951171874,-0.0066655168132364,-0.021765200182677,43.37819951107808,126.1500015258789
good,-0.0386980872302444,126.5292820460102,126.2240203857422,-0.0135463096380539,-0.0251517775921905,40.78298776108145,126.09010314941406
neutral,-0.0371356125282034,126.52852311711956,126.22502136230469,-0.0095870679488103,-0.0275485445793931,47.29663586809512,126.20500183105467
good,-0.0414715247238035,126.52785511445929,126.18502044677734,-0.0111383841155283,-0.0303331406082751,43.90180904418568,126.12999725341795
good,-0.0575584631558712,126.52214008198432,126.10802001953125,-0.0217802580380768,-0.0357782051177944,37.52138551211544,125.96499633789062
good,-0.0690674432111393,126.5208772319305,126.072119140625,-0.0266313904746759,-0.0424360527364633,37.84569672327256,125.97049713134766
good,-0.1036618492223482,126.51753759786216,125.98209838867187,-0.0489806371887078,-0.0546812120336403,28.33058395728776,125.63999938964844
good,-0.1391572656340116,126.50791794906196,125.84509735107422,-0.067580842880297,-0.0715764227537146,25.7946685636536,125.5199966430664
good,-0.1613844676335531,126.5018052207582,125.73311767578124,-0.0718464359038708,-0.0895380317296823,28.66563820990163,125.57009887695312
good,-0.1669962048955113,126.50103499383876,125.67911834716797,-0.0619665385326632,-0.1050296663628481,35.37787966859106,125.69499969482422
good,-0.1702876656986802,126.50023214294586,125.62201843261718,-0.0522063994686657,-0.1180812662300145,35.093104090610225,125.68499755859376
good,-0.1721223778588836,126.49705847446457,125.62801818847656,-0.0432328893030952,-0.1288894885557883,34.642755430917234,125.66999816894533
good,-0.162424094451552,126.49554762549168,125.68101959228515,-0.0268276847166109,-0.1355964097349411,40.90470643508112,125.78500366210938
good,-0.1449976511745774,126.48883144757538,125.74400024414062,-0.007520993151709,-0.1374766580228684,45.770061242402285,125.88500213623048
good,-0.1444503086042345,126.48439654109345,125.74499969482422,-0.0055789204650929,-0.1388713881391416,39.32017210489492,125.6999969482422
good,-0.1391843653676971,126.48336785065248,125.75599975585938,-0.0002503817828444,-0.1389339835848527,41.24798220244193,125.73999786376952
good,-0.1215065460624771,126.47633715677624,125.8,0.0139419500179005,-0.1354484960803776,47.92877679316262,125.88999938964844
good,-0.0902292914021813,126.47581554397269,125.86121978759766,0.036175363742557,-0.1264046551447384,55.272088486994846,126.09110260009766
good,-0.0759523570852707,126.47555631297884,125.87421875,0.0403618384475741,-0.1163141955328448,49.94936125808844,125.9499969482422
good,-0.0471484985275054,126.4735850255922,125.96622009277344,0.0553325576042715,-0.1024810561317769,56.64164820103702,126.16000366210938
good,-0.0252412091705451,126.47328494288368,126.0472198486328,0.0617918775689854,-0.0870330867395306,56.06474793243765,126.1449966430664
good,-0.0049974144443325,126.47258658389588,126.10522003173828,0.0656285378361584,-0.070625952280491,57.16074772884702,126.18000030517578
good,0.0196950365452153,126.47226279879254,126.14499969482422,0.072256791060565,-0.0525617545153497,60.4958302561916,126.29000091552734
good,0.0396144202785535,126.47195016790212,126.21500091552734,0.0737409398351226,-0.0341265195565691,60.79470675269495,126.3000030517578
good,0.0506131127527567,126.47163639345996,126.23258056640626,0.0677917058474606,-0.0171785930947039,58.319553359823566,126.2479019165039
good,0.0691910541003011,126.471288832019,126.27958068847656,0.069095717756004,9.533634429707492e-05,62.489359067032346,126.37999725341795
good,0.0821606366152991,126.47115583011104,126.31758117675781,0.0656522402168016,0.0165083963984974,61.984090531362575,126.37000274658205
good,0.0794197531980955,126.47046808902016,126.30358123779297,0.0503290854396784,0.0290906677584171,54.819808279231054,126.22000122070312
good,0.0747714865843107,126.46922754657614,126.28358001708985,0.0365446550607149,0.0382268315235958,53.92466677989076,126.1999969482422
good,0.0714741180516256,126.46875992483814,126.2769989013672,0.0265978292224238,0.0448762888292017,54.52427737444113,126.21499633789062
good,0.0716663959286165,126.46847887930753,126.25299987792968,0.0214320856795318,0.0502343102490847,56.35942433949706,126.26000213623048
good,0.0614274612510286,126.46609535221192,126.20699920654297,0.008954520801555,0.0524729404494735,50.506826026316624,126.13999938964844
good,0.0459249220869821,126.46382251859517,126.1739990234375,-0.005238414689993,0.0511633367769752,46.7997345393138,126.05500030517578
