macd_line,future_price,sma,vwap,macd_histogram,macd_signal,rsi_14,price
-0.0388819720317314,147.0050048828125,147.18200073242187,147.00083738059143,-0.0241246582506002,-0.0147573137811312,43.811521426003424,147.08999633789062
-0.0529977176866793,146.8300018310547,147.12900085449218,147.00085320944262,-0.0305923231244385,-0.0224053945622408,41.20624196173681,147.0050048828125
-0.0774134573834999,146.88999938964844,147.0510009765625,147.00011836564116,-0.0440064502570072,-0.0334070071264926,36.40569865337787,146.8300018310547
-0.0908742634987902,146.72500610351562,146.99500122070313,146.99986510652334,-0.045973805097838,-0.0449004584009521,39.028277117409566,146.88999938964844
-0.1135467325570118,146.89999389648438,146.9080017089844,146.99862283025072,-0.0549170193248477,-0.0586297132321641,34.78048459561266,146.72500610351562
-0.1160569429776785,146.87249755859375,146.87000122070313,146.99789073589048,-0.0459417837964115,-0.070115159181267,41.99157816601838,146.89999389648438
-0.1188944858685943,146.83999633789062,146.84349975585937,146.99771233818564,-0.0390234613498618,-0.0798710245187324,41.2203427794383,146.87249755859375
-0.1223553990629113,146.65499877929688,146.84549865722656,146.99701148331843,-0.0339874996353431,-0.0883678994275682,40.2786501760372,146.83999633789062
-0.1384302172190814,146.71499633789062,146.79849853515626,146.99467687127424,-0.0400498542332105,-0.0983803629858709,35.330944913768334,146.65499877929688
-0.1446607656049536,146.63999938964844,146.79649658203124,146.99424801669693,-0.0370243220952661,-0.1076364435096874,37.99126591368242,146.71499633789062
-0.15387635618751,146.43499755859375,146.74449768066407,146.99358063185184,-0.036991930142258,-0.116884426045252,35.997802742407856,146.63999938964844
-0.1756963939510001,146.59500122070312,146.65699768066406,146.99175661262288,-0.0470495743245985,-0.1286468196264016,31.18143747375106,146.43499755859375
-0.1780258021279053,146.4600067138672,146.60799865722657,146.99017799457283,-0.0395031860012029,-0.1385226161267023,38.13842553917245,146.59500122070312
-0.1885908455226115,146.47000122070312,146.56900024414062,146.98900158518754,-0.0400545835167273,-0.1485362620058842,34.93004641793047,146.4600067138672
-0.1939218351523948,146.5449981689453,146.52000122070314,146.9870969535081,-0.0363084585172084,-0.1576133766351863,35.36358736518169,146.47000122070312
-0.1899059384481063,146.5,146.5010009765625,146.9856866706703,-0.0258340494503359,-0.1640718889977703,38.66590246443751,146.5449981689453
-0.1881850079153082,146.7550048828125,146.51400146484374,146.9849421775902,-0.0192904951340302,-0.1688945127812779,37.43024011937514,146.5
-0.1643498721690832,146.6750030517578,146.54600219726564,146.98431917587266,0.0036357124897557,-0.167985584658839,47.64185151928587,146.7550048828125
-0.1501845999487159,146.7100067138672,146.58900146484376,146.98390791577805,0.0142407877680985,-0.1644253877168144,45.15216599626248,146.6750030517578
-0.1345826318590752,146.76499938964844,146.63700256347656,146.9831838563974,0.0238742046861913,-0.1584568365452666,46.47026844665771,146.7100067138672
-0.1164382823606047,146.77999877929688,146.68100280761718,146.98263115646577,0.0336148433477295,-0.1500531257083342,48.56174020958317,146.76499938964844
-0.0996991594213341,147.00999450683594,146.73700256347655,146.98171406300412,0.0402831730296001,-0.1399823324509342,49.145374525575065,146.77999877929688
-0.0671010516803676,146.91000366210938,146.78800048828126,146.98189538753172,0.0583050246164532,-0.1254060762968209,57.170135677888645,147.00999450683594
-0.0487730169705855,146.9698944091797,146.83500061035156,146.9813289559999,0.0613064474609882,-0.1100794644315738,53.236987746183466,146.91000366210938
-0.0290800183066437,146.89500427246094,146.88697814941406,146.9813167377139,0.064799556899944,-0.0938795752065878,55.22399992684951,146.9698944091797
-0.0192937764898886,146.875,146.91297912597656,146.98106577866122,0.0596686389733593,-0.0789624154632479,52.235108571957234,146.89500427246094
-0.0130024033369693,146.6199951171875,146.93197937011718,146.98096721842492,0.0527680097010229,-0.0657704130379922,51.43431958987127,146.875
-0.0282673591442517,146.55999755859375,146.8539794921875,146.97766628399168,0.0300024431149924,-0.0582698022592441,42.49160888887553,146.6199951171875
-0.0446910772384114,146.6699981689453,146.7839782714844,146.97667171081608,0.0108629800166661,-0.0555540572550776,40.698667319708434,146.55999755859375
