action,close,open,high,low,volume,price,time,sma_5,sma_10,sma_20,sma_50,ema_5,ema_9,ema_12,ema_21,ema_26,rsi_7,rsi_14,rsi_21,roc_5,roc_10,roc_14,bb_20,20,2.0,atr_7,atr_14,atr_21,vwap,vwma_5,vwma_10,vwma_20,volume_avg_5,volume_avg_10,volume_avg_20,mfi_14,macd_12_26_9,12,26,stoch_14_3_3,14,cci_14,adx_14,typical_price
hold,243.82000732421875,243.73500061035156,243.84500122070312,243.64500427246094,40134,243.82000732421875,2025-10-03 15:05:00+00:00,243.72799987792968,243.51849975585938,243.35100402832032,242.71646759033203,243.71299015723525,243.60060914910147,243.52821524040564,243.33704962427996,243.2481925186007,71.49406748624503,66.87842725530054,62.38644415501548,0.16638828718732457,0.18696271887268862,0.2755556012967116,243.879792866853,243.35100402832032,242.82221518978764,0.22218518608498974,0.23244414396485524,0.24943735558329924,242.85617513840353,243.75678962805708,243.60470318660967,243.40336053077465,74159.2,56561.8,75374.5,81.59420728263436,0.35241663050078387,0.31568812401386215,0.03672850648692172,54.68980973725621,62.13734777701388,114.89537473351434,66.27451919049273,243.77000427246094
hold,243.74000549316406,243.80999755859375,243.8699951171875,243.69000244140625,44328,243.74000549316406,2025-10-03 15:06:00+00:00,243.77000122070314,243.55950012207032,243.39500427246094,242.73476776123047,243.72199526921153,243.628488417914,243.5607983562146,243.3736819759967,243.2846231093091,64.45182416231249,63.926387611513526,60.70899486003563,0.08623443309647842,0.16849696257103663,0.12940430829090846,243.89891012324827,243.39500427246094,242.8910984216736,0.21615768461302692,0.22869761052316914,0.24613046606891595,242.85967275674668,243.78372255096525,243.63601697334153,243.42664997803305,73625.2,56713.1,75718.65,77.62663016140193,0.3438653086049044,0.3213235609320706,0.02254174767283379,32.759800052617734,45.228329461546444,93.16276752893718,55.66951925497106,243.76666768391928
hold,243.6999969482422,243.72000122070312,243.85000610351562,243.6699981689453,66425,243.6999969482422,2025-10-03 15:07:00+00:00,243.7760009765625,243.60149993896485,243.42524948120118,242.75896759033202,243.7146624955551,243.64279012397967,243.58221352421884,243.40334697347356,243.31539154182266,60.94908475417026,62.44198954757807,59.863783244097974,0.012311232208437804,0.1726398269700478,0.14794140534615705,243.92612545472906,243.42524948120118,242.9243735076733,0.21099343460692488,0.22521977652653652,0.24298177409279198,242.86462652885385,243.78776791384468,243.6635716562836,243.4472365437711,74480.2,59912.3,76997.25,72.1835133117729,0.32739858215700224,0.3225385651770569,0.004860016979945314,24.44218379111563,37.29726452699652,71.36735116905368,51.793539501690255,243.74000040690103
hold,243.6999969482422,243.72500610351562,243.83999633789062,243.6699981689453,38647,243.6999969482422,2025-10-03 15:08:00+00:00,243.74100036621093,243.65449981689454,243.44924926757812,242.79276763916016,243.70977397978413,243.65423148883218,243.60033405099165,243.430315152998,243.34388083118705,60.94908475417026,62.44198954757806,59.863783244097974,-0.0717593241446694,0.21795401706120504,0.1685246715540703,243.9544666923712,243.44924926757812,242.94403184278505,0.20513696808383738,0.22127537598502053,0.23950636432386438,242.8674819190476,243.7382398487133,243.69266931517046,243.46009200689042,57397.8,60495.8,76737.7,71.44188068995561,0.3103506576451309,0.32010098367067175,-0.009750326025540823,14.999618524452583,24.067200789395315,60.21534859685752,65.36238555572605,243.73666381835938
hold,243.52000427246094,243.69500732421875,243.7899932861328,243.47000122070312,42448,243.52000427246094,2025-10-03 15:09:00+00:00,243.6960021972656,243.67149963378907,243.47674942016602,242.82476776123048,243.6465174106764,243.62738604555796,243.58797562352538,243.43846870931282,243.35692701202214,45.73050122955667,55.69433720176589,55.99693318959413,-0.09230583160010797,0.06985747469963043,0.063689838636734,243.9320351862532,243.47674942016602,243.02146365407884,0.22154483913324455,0.22832656808821103,0.243339016757475,242.86992251448947,243.69546929569663,243.70777213275508,243.48454778774357,46396.4,59959.0,75359.1,47.622858645428565,0.2704590335358148,0.31017259364370037,-0.03971356010788557,13.158528750401542,17.533443688656586,8.658999186779113,33.95222075544011,243.59333292643228
hold,243.63999938964844,243.51199340820312,243.7100067138672,243.46859741210938,68525,243.63999938964844,2025-10-03 15:10:00+00:00,243.66000061035157,243.69400024414062,243.50274963378905,242.85756774902345,243.64434473700044,243.62990871437609,243.59597927985197,243.4567896802524,243.37789533629075,54.55599773281296,58.884241796135406,57.900500108356255,-0.07382820489007189,0.09243724081167495,0.12739800117577896,243.93223358964337,243.50274963378905,243.07326567793473,0.22438261950818283,0.22926104906461114,0.24324712556701486,242.87454432265773,243.6616743762977,243.71755220757802,243.5008625264441,52074.6,63116.9,76808.95,49.34519909483874,0.2520133780853371,0.2985407505320277,-0.04652737244669064,46.15036976170912,24.769505678854415,7.20245728986223,31.878964637258484,243.606201171875
hold,243.74000549316406,243.63999938964844,243.81500244140625,243.63999938964844,59134,243.74000549316406,2025-10-03 15:11:00+00:00,243.66000061035157,243.71500091552736,243.53225021362306,242.8951678466797,243.67623165572166,243.6519280701337,243.61813715882306,243.48253657233528,243.40471831087393,60.76061812715156,61.37986955796085,59.43609681395203,0.0,0.08623443309647842,0.18908529931575044,243.94132976336294,243.53225021362306,243.12317066388317,0.21732839554384423,0.22538547782841123,0.23999740776657666,242.8790036579088,243.6658889803057,243.7333182728382,243.5145930770931,55035.8,64330.5,78701.05,55.154320915159225,0.24720975925976063,0.2882745522775743,-0.04106479301781368,78.3499251167298,45.88627454294683,49.00811958947011,36.997275645348374,243.7316691080729
hold,243.58999633789062,243.72999572753906,243.82000732421875,243.5800018310547,64546,243.58999633789062,2025-10-03 15:12:00+00:00,243.63800048828125,243.70700073242188,243.54049987792968,242.92816772460938,243.647486549778,243.6395417236851,243.61380780175654,243.49230564193124,243.41844260917145,49.04268683642932,55.89897678697449,56.20706937901755,-0.0451377151124564,-0.032832039912939676,0.17271792248545137,243.94724351020764,243.54049987792968,243.1337562456517,0.22056798091816113,0.2264297646381006,0.23999779278550454,242.88298000293076,243.63967533863902,243.72508611405854,243.52160169023227,54660.0,64570.1,78503.3,53.06584734846468,0.22109911451366315,0.2748394647247921,-0.05374035021112894,34.546244029526704,53.01551296932187,7.9273205745286335,43.3320633845546,243.66333516438803
hold,243.6699981689453,243.5800018310547,243.67080688476562,243.5,35114,243.6699981689453,2025-10-03 15:13:00+00:00,243.6320007324219,243.6865005493164,243.55699996948243,242.9603256225586,243.6549904228338,243.64563301273716,243.6224524736317,243.5084595080234,243.4370763543399,54.50213484260469,58.05037249655235,57.50001913550911,-0.012309716730626896,-0.08406020750576627,0.13149457875648052,243.95658099740447,243.55699996948243,243.1574189415604,0.21345925289637027,0.22245670179006666,0.23670298764170075,242.88536723877198,243.63498057099525,243.68820725710736,243.5330526831234,53953.4,55675.6,76848.05,48.10370042831748,0.20855665839727067,0.2615829034592878,-0.05302624506201714,53.12321190158306,55.33979368261319,-40.564171586453256,27.5927143796643,243.6136016845703
hold,243.72459411621094,243.6699981689453,243.7794952392578,243.6699981689453,26328,243.72459411621094,2025-10-03 15:14:00+00:00,243.67291870117188,243.68446044921876,243.57873001098633,242.99140563964843,243.67819165395954,243.66142523343194,243.63816657249004,243.52810810876773,243.45837396633036,58.0780784591152,59.50230716831984,58.3805086438851,0.08401356774004318,-0.00836981328242417,0.12719053411561676,243.96491036376602,243.57873001098633,243.19254965820664,0.19860751252724596,0.21438815668452618,0.2306455630069769,242.88727156313138,243.66352362231706,243.67878387490072,243.54043657595292,50729.4,48562.9,76866.7,47.43185969589479,0.2030512671015856,0.2498765761877474,-0.04682530908616178,70.18405493038337,52.617836953831045,25.946870050244875,31.614906832298136,243.72469584147134
hold,243.7550048828125,243.71560668945312,243.77000427246094,243.69400024414062,34708,243.7550048828125,2025-10-03 15:15:00+00:00,243.6959197998047,243.67796020507814,243.59822998046874,243.02590576171875,243.70379606357722,243.68014116330806,243.65614169715502,243.54873508822632,243.4803466268105,60.115217283517815,60.32602102541098,58.87877068393876,0.0472030427894299,-0.026660011259786915,0.09239358791256783,243.97861557669654,243.59822998046874,243.21784438424095,0.1810927290691126,0.20450357608708236,0.22328168040285,242.88985955153763,243.6853001297678,243.6724899051164,243.63582838450404,43966.0,48020.3,52291.05,46.63119007824951,0.1997945364975635,0.23986016824971063,-0.04006563175214711,91.23764808647704,71.51497163948115,30.606722810050222,24.240475086386144,243.7396697998047
hold,243.73500061035156,243.77999877929688,243.78500366210938,243.7003936767578,25692,243.73500061035156,2025-10-03 15:16:00+00:00,243.69491882324218,243.67745971679688,243.61847991943358,243.05860565185546,243.71419757916868,243.6911130527168,243.6682738376468,243.56566831751044,243.4992098848506,57.95396827874776,59.4691452544772,58.39590304075844,-0.002053369450933391,-0.002053369450933391,0.026676423808720772,243.9823548082585,243.61847991943358,243.25460503060867,0.16730947996660545,0.19593974817740237,0.21667826635278872,242.89172127783587,243.67479493516345,243.66948534467758,243.6510339129608,37277.6,46156.7,51434.9,44.09745456413674,0.19190316786620087,0.23026876817300868,-0.0383656003068078,56.521162266153645,72.64762176100469,26.73798567467363,6.335996449178878,243.7401326497396
hold,243.94000244140625,243.72999572753906,243.9499969482422,243.60000610351562,67208,243.94000244140625,2025-10-03 15:17:00+00:00,243.76492004394532,243.7014602661133,243.65148010253907,243.10220581054688,243.78946586658122,243.7408909304547,243.71007823822518,243.59969869241004,243.5318611853362,70.59379528633127,64.96171614427482,61.76957445208814,0.14368656709125344,0.09848399514548851,0.026653999551512046,244.00617763052432,243.65148010253907,243.29678257455382,0.19340681778945643,0.20694339793091382,0.22302648437058747,242.89772737067554,243.79802940402956,243.70442463259832,243.6813661490301,37810.0,46235.0,53073.65,39.623336082309955,0.20902974511849948,0.22602096356210682,-0.016991218443607348,97.14435192047783,81.6343874243695,134.44836268303578,4.008642747483938,243.8300018310547
hold,243.8300018310547,243.94000244140625,244.02000427246094,243.75,127982,243.8300018310547,2025-10-03 15:18:00+00:00,243.7969207763672,243.71446075439454,243.68448028564453,243.1396057128906,243.80297785473905,243.7587131105747,243.72852802173742,243.62063534137772,243.55394567761164,59.41280397108455,60.24406105275535,59.07080239354118,0.06566407982587935,0.053346280033032115,0.03487526536752808,243.9698980830116,243.68448028564453,243.39906248827745,0.2043493113139537,0.21144774611162978,0.22526352189869941,242.90778911520158,243.82849068690004,243.7338666832797,243.71231925903848,56383.6,55168.5,57832.15,55.264321369474594,0.20476743296305244,0.22177025744229598,-0.017002824479243533,54.76112624886467,69.47554681183205,161.22621744318525,11.68808523252367,243.86666870117188
hold,244.0,243.83999633789062,244.00999450683594,243.83999633789062,29381,244.0,2025-10-03 15:19:00+00:00,243.852001953125,243.76246032714843,243.71697998046875,243.1792056274414,243.8686519031594,243.80697048845977,243.77029294147013,243.6551230376161,243.5869867385293,68.42859160512272,64.53103676571106,61.78046630677641,0.1129988070296039,0.1971073090989363,0.0738219466714663,243.99042895327068,243.71697998046875,243.44353100766682,0.2008697919521389,0.2092009553737455,0.223107767321678,242.91048858804768,243.85577242448488,243.76523825755496,243.7349660105063,56994.2,53861.8,56910.4,60.101900812245155,0.21998374993046355,0.2214129559399295,-0.0014292060094659442,95.23705722070845,82.380845130017,207.03426213398927,14.97190859973793,243.9499969482422
hold,244.16000366210938,244.0,244.17999267578125,244.0,83404,244.16000366210938,2025-10-03 15:20:00+00:00,243.93300170898436,243.81446075439453,243.75423049926758,243.22300567626954,243.96576915614273,243.8775771231897,243.8302484369531,243.7010212762064,243.62943243657227,74.61941850638397,68.02580942755608,64.12749743918127,0.16614993382046944,0.21343140443425523,0.17231400651506582,244.05462813559484,243.75423049926758,243.45383286294032,0.19788734678486902,0.20711464968856724,0.22105466772451476,242.9191941713595,243.94230043588306,243.84022874029426,243.77486886292968,66733.4,55349.7,59233.3,67.8937659605921,0.2481446866174224,0.22675930207542808,0.021385384541994318,95.3513129879347,81.78316548583594,229.42792373932565,27.362222835587453,244.11333211263022
hold,244.0800018310547,244.13999938964844,244.16000366210938,244.02999877929688,47808,244.0800018310547,2025-10-03 15:21:00+00:00,244.002001953125,243.84846038818358,243.78173065185547,243.26380584716796,244.00384671444672,243.91806206476272,243.86867203604567,243.7354740539199,243.66280794727467,66.96014015313462,64.59854315522358,62.12461043704819,0.14154767261131415,0.13949139666371285,0.15593142698857182,244.09539149674407,243.78173065185547,243.46806980696687,0.18818985193167345,0.2016068091974196,0.2167189636810855,242.92381159127,243.97577357939448,243.87230288925994,243.79688213112803,71156.6,54217.1,59273.8,69.57032492071056,0.25525411748805027,0.23245826515795254,0.022795852330097732,70.59061125572211,87.05966048812176,154.09266813589608,29.975118539035734,244.09000142415366
hold,244.10000610351562,244.0749969482422,244.18299865722656,243.99000549316406,47988,244.10000610351562,2025-10-03 15:22:00+00:00,244.03400268554688,243.8994613647461,243.803231048584,243.30560607910155,244.03589984413637,243.95445087251332,243.90426189257948,243.76861333115588,243.69519299588512,67.92071303694023,65.07240348008443,62.43266994659101,0.06559139973273037,0.20937221285456686,0.16413999190914752,244.1413095608511,243.803231048584,243.46515253631688,0.18887603937893438,0.20099154883063966,0.2155891636992481,242.9284891554634,244.00063007582884,243.92775962360705,243.81603340178353,67312.6,52561.3,58565.7,75.02828184848892,0.25925787662819744,0.23781818745200153,0.021439689176195903,56.997153700189756,74.3130259812822,121.54513687082095,24.854187962239184,244.09100341796875
hold,244.1320037841797,244.08999633789062,244.2100067138672,244.0800018310547,30810,244.1320037841797,2025-10-03 15:23:00+00:00,244.0944030761719,243.94566192626954,243.81608123779296,243.34204620361328,244.0679344908175,243.9899614548466,243.93929910667183,243.80164882688533,243.7275493505736,69.57158714015486,65.85959127446363,62.93893786864204,0.12385758555432057,0.18960299532404873,0.2513138555278678,244.18244815341535,243.81608123779296,243.44971432217056,0.18046587415515805,0.19592107268648684,0.2115137217522601,242.93155424781148,244.10875848490426,243.95719283559117,243.81827789564383,47878.2,52130.9,53903.25,80.3068238890477,0.26241210427298256,0.24273697081619774,0.019675133456784816,64.54431960049938,64.04402818547042,117.79657611611015,56.917389965028,244.1406707763672
hold,244.3350067138672,244.16000366210938,244.36000061035156,244.10000610351562,66361,244.3350067138672,2025-10-03 15:24:00+00:00,244.16140441894532,244.00670318603517,243.84558181762696,243.38434631347656,244.1569585651674,244.05897050665072,244.0001772000865,243.85013590752,243.77254619229907,77.96492040350836,70.4152032799318,65.99192668411065,0.13729783355212602,0.2504517854957213,0.28525994334257043,244.27405546052196,243.84558181762696,243.41710817473196,0.1918271073952694,0.20049774655430475,0.21382233056576855,242.9392108366354,244.17464633770786,244.01276673859525,243.857851498237,55274.2,56134.2,52348.55,80.25453410465974,0.28642431435164895,0.251474439523288,0.03494987482836093,93.24480369515011,71.59542566527975,135.47183868072614,63.662687716596075,244.26500447591147
hold,244.10499572753906,244.32000732421875,244.47000122070312,244.10499572753906,112321,244.10499572753906,2025-10-03 15:25:00+00:00,244.15040283203126,244.0417022705078,243.85983123779297,243.42664611816406,244.1396376192913,244.0681755508284,244.0163031273869,243.8733049820672,243.79717208379833,57.13279074400747,60.55552499533375,60.10172874334044,-0.022529461723975658,0.1435830394107493,0.1497457233729473,244.30266956398438,243.85983123779297,243.41699291160157,0.21656687679081127,0.21224829988357316,0.2210215287847349,242.94987709857048,244.1530209594776,244.0429811523766,243.88401252738524,61057.6,63895.5,55957.9,67.51125732005647,0.27100346703008427,0.2553802450246473,0.015623222005436976,6.408701435893423,54.732608243847636,101.74582830719521,63.84534044411752,244.2266642252604
hold,244.39669799804688,244.0800018310547,244.4199981689453,244.0399932861328,97852,244.39669799804688,2025-10-03 15:26:00+00:00,244.2137420654297,244.10787200927734,243.8926658630371,243.4738040161133,244.22532441220983,244.13388004027212,244.07482541518073,243.9208861653381,243.8415814107797,69.27833935487178,66.88780598029203,64.34010641090562,0.12975096878743703,0.27148230087526043,0.3311719168619926,244.38922086957945,243.8926658630371,243.39611085649477,0.23991516336533822,0.2242309129499251,0.22859216469081897,242.9613182408053,244.22994953351463,244.1027809553174,243.93223603767032,71066.4,71111.5,58634.1,76.55539643612305,0.29229862949242147,0.26276392191820214,0.029534707574219332,82.95305347574607,60.86885286892987,104.84491137131863,63.02587639712721,244.28556315104166
hold,244.11000061035156,244.39999389648438,244.39999389648438,244.11000061035156,51664,244.11000061035156,2025-10-03 15:27:00+00:00,244.2157409667969,244.12487182617187,243.91316604614258,243.5088040161133,244.18688314492374,244.129104154288,244.08023698366853,243.93807838761202,243.8614643144517,52.29028474970041,57.17301038120772,57.98352764162667,0.004094431210992729,0.06968851653846549,0.1805730884855099,244.41006488979713,243.91316604614258,243.41626720248803,0.24706918090354882,0.22892822532013132,0.2315160276166282,242.96609423086502,244.2300572864129,244.11904531168162,243.95349008729744,71801.6,69557.1,57896.05,75.05536879223413,0.26763983983630624,0.263739105501823,0.0039007343344832357,16.280472658883646,35.21407585684105,69.14661745147959,77.19181941728263,244.2066650390625
hold,244.3000030517578,244.16000366210938,244.38999938964844,244.11749267578125,44507,244.3000030517578,2025-10-03 15:28:00+00:00,244.2493408203125,244.1718719482422,243.94316635131835,243.54210418701172,244.22458978053513,244.16328393378197,244.11404714798994,243.9709806298071,243.89394866536324,59.89417543020074,61.19544969427707,60.686304969642045,0.06881493002721659,0.19275774809236979,0.23608981179491176,244.45712038477407,243.94316635131835,243.42921231786264,0.25177340924545255,0.23257612203275585,0.23382473007759233,242.97085499989234,244.2465156236555,244.19263874943513,243.97515997351684,74541.0,61209.6,58189.05,75.58007785211966,0.2693352684187289,0.2648583380852042,0.004476930333524698,68.42274333440412,55.885423156344615,84.5550477926997,74.13887061918632,244.2691650390625
hold,244.49000549316406,244.35000610351562,244.52000427246094,244.30999755859375,55818,244.49000549316406,2025-10-03 15:29:00+00:00,244.28034057617188,244.2208724975586,243.9916664123535,243.58110443115234,244.31306168474478,244.2286282456584,244.17188689340134,244.01816470829408,243.93810102297812,66.1822848622721,64.7599089709772,63.17366407515485,0.06343699225972521,0.20082192342789446,0.30153252061631347,244.51961821435637,243.9916664123535,243.46371461035065,0.2472345251679772,0.23167791479492508,0.2331664677264272,242.97762452371686,244.26782862805325,244.22749730177088,244.01598574388453,72432.4,63853.3,58857.55,76.16358417822441,0.2905272226802822,0.2699921150042198,0.02053510767606237,92.68328991440268,59.12883530256348,143.18014708764963,77.70794524985827,244.44000244140625
hold,244.52000427246094,244.51499938964844,244.52999877929688,244.42999267578125,72993,244.52000427246094,2025-10-03 15:30:00+00:00,244.36334228515625,244.25687255859376,244.03566665649413,243.61770446777345,244.38204254731684,244.2869034510189,244.22544341325664,244.0637864868547,243.98120496738423,67.13154049378967,65.3018430897618,63.55592095098104,0.17001231117166163,0.1474445465891145,0.3220726035011795,244.58528767066048,244.03566665649413,243.48604564232778,0.22620189350335546,0.2222727854178322,0.2268254980021033,242.9865602977437,244.38149884566013,244.2704510604896,244.06892521877484,64566.8,62812.2,59080.95,77.37171742733183,0.30569848363467145,0.2771333887303102,0.028565094904361266,97.57712510172375,86.22771945017685,146.92604809834557,77.58887423257936,244.4933319091797
hold,244.75999450683594,244.5399932861328,244.86500549316406,244.53720092773438,122441,244.75999450683594,2025-10-03 15:31:00+00:00,244.43600158691407,244.3248718261719,244.08666610717773,243.65310424804687,244.50802653382323,244.3815216621823,244.30768204303808,244.12707812503479,244.03889308141768,73.95494323570026,69.36118891583165,66.47870587363477,0.14865033438052663,0.2785941784169282,0.33614497713496067,244.70239863481368,244.08666610717773,243.4709335795418,0.2431732259604654,0.23103910222392457,0.23245291336881863,243.00362903559125,244.51060981353123,244.36870035914262,244.15251697744463,69484.6,70275.5,62246.3,78.64050810226732,0.3426285807646252,0.29023242713717323,0.05239615362745198,81.07937206169412,90.44659569260686,206.09802943000315,81.03075162993288,244.72073364257812
hold,244.78900146484375,244.75999450683594,244.86000061035156,244.64999389648438,76707,244.78900146484375,2025-10-03 15:32:00+00:00,244.5718017578125,244.39377136230468,244.1466163635254,243.686484375,244.6016848441634,244.4630176227146,244.38173118485435,244.1872529741083,244.09445666537516,74.6956929797889,69.82075848657479,66.81645218182963,0.2781536408973301,0.2822594609178102,0.3933066589785516,244.79009847798173,244.1466163635254,243.50313424906906,0.23843515280428282,0.2295367887698719,0.2313840467258838,243.0143297429157,244.62351048707004,244.4304033545383,244.2202380443044,74493.2,73147.4,62854.35,77.48414888363754,0.36856095733944017,0.30589813317762665,0.06266282416181351,82.5283243887895,87.06160718406913,176.34252631917616,79.75015082179486,244.7663319905599
hold,244.7176055908203,244.77999877929688,244.91000366210938,244.69000244140625,77701,244.7176055908203,2025-10-03 15:33:00+00:00,244.655322265625,244.45233154296875,244.19899673461913,243.72363647460938,244.64032509304906,244.51393521633574,244.43340417038758,244.23546684835483,244.14061584503776,69.0558814281033,67.1509084946664,65.12075047180925,0.1709384092696986,0.23987097044364378,0.2941006519755379,244.8492791174175,244.19899673461913,243.54871435182076,0.23580173393268883,0.22885567676510427,0.23084200739146674,243.02460828548936,244.67702729691064,244.4708851230198,244.2648392894745,81132.0,77836.5,64983.7,78.58889483255373,0.3733193712979812,0.31938238080169756,0.05393699049628364,48.391453831041254,70.66638342717495,136.45192233072305,80.68165866531908,244.7725372314453
hold,244.7509002685547,244.72999572753906,244.875,244.72999572753906,47354,244.7509002685547,2025-10-03 15:34:00+00:00,244.70750122070314,244.4939208984375,244.25031204223632,243.76205444335938,244.6771834848843,244.56132822677955,244.48224972395172,244.28232443200935,244.1858220986316,70.27687125456207,67.7698519614641,65.54886559872233,0.10670979161883148,0.17021447736080628,0.24201204029430162,244.90471411090522,244.25031204223632,243.59590997356742,0.22460068753940293,0.22375130050900308,0.22734450271471532,243.03093381068624,244.71211668285804,244.50022156816348,244.29303684117062,79439.2,75935.8,66035.0,77.78236707771477,0.37550612814794704,0.3306071302709475,0.044898997876999525,38.80868544600939,56.57615455528005,113.47267062279039,77.10035442700968,244.7852986653646
hold,244.84500122070312,244.7899932861328,244.9499969482422,244.77000427246094,86632,244.84500122070312,2025-10-03 15:35:00+00:00,244.77250061035156,244.56792144775392,244.30481185913087,243.7979183959961,244.73312273015725,244.6180628255643,244.53805764652887,244.33347686734513,244.23465018174804,73.69883153056689,69.51798765508289,66.7596519189882,0.13291221272843332,0.3031504910247839,0.31342157649521346,244.9666474540287,244.30481185913087,243.64297626423303,0.22095725784627396,0.22199025616461002,0.22599936828484793,243.0430135019339,244.7742703807044,244.60144039096178,244.34147821429127,82167.0,73366.9,68631.2,83.47300508763013,0.38341264381625706,0.3411682329800095,0.04224441083624758,59.61617465813721,48.93877131172928,111.77558699894357,78.83160031994095,244.8550008138021
hold,244.63499450683594,244.8699951171875,244.88999938964844,244.50999450683594,128401,244.63499450683594,2025-10-03 15:36:00+00:00,244.74750061035155,244.5917510986328,244.34981155395508,243.8334182739258,244.7004133223835,244.62144916181865,244.55297100965305,244.3608875618443,244.26430531693973,56.70209635360028,61.50087510887242,61.679969193044194,-0.05107043749198517,0.09750398051244001,0.21916771402842147,244.9717388880213,244.34981155395508,243.72788421988886,0.24367834712716338,0.23327701521088787,0.23333296421473612,243.05857190899616,244.7355578020788,244.63329365097903,244.37758491567965,83359.0,76421.8,73766.65,72.72573456759224,0.3571438448789195,0.34436335535979146,0.012780489519128024,28.408933277847137,42.27793112733125,53.354969684489774,46.368546285455295,244.67832946777344
hold,244.3249969482422,244.6300048828125,244.6300048828125,244.25999450683594,121825,244.3249969482422,2025-10-03 15:37:00+00:00,244.65469970703126,244.61325073242188,244.3690612792969,243.8580163574219,244.5752745310031,244.56215871910337,244.51789807712828,244.35762477878956,244.2688009933325,40.583524746975144,51.972772027093356,55.17320417212605,-0.18955284503180678,0.08807354772564284,0.07905279155170167,244.96222723612644,244.3690612792969,243.77589532246733,0.2624385832518543,0.2434000855529673,0.24007901353784392,243.07020690733185,244.61840136989707,244.62068207499266,244.39261972975717,92382.6,83437.9,76497.5,64.38692236904477,0.2933577257708748,0.33416222944200813,-0.04080450367113331,9.420610349402919,32.48190609512909,-33.202911903360025,19.85964166090701,244.40499877929688
hold,244.58999633789062,244.3249969482422,244.61990356445312,244.30999755859375,90188,244.58999633789062,2025-10-03 15:38:00+00:00,244.62917785644532,244.64225006103516,244.40706100463868,243.88541625976563,244.58018179996563,244.56772624286083,244.52899011724554,244.37874946598055,244.29259324107753,53.707642666562,57.96764709398837,59.05063489459948,-0.05214551385528688,0.118703758702522,0.10436065934753573,244.95269401144145,244.40706100463868,243.8614279978359,0.2692196436243573,0.2481505084319964,0.2434041084102978,243.08047379419438,244.5967528450308,244.6337550200525,244.45280510276515,94880.0,88006.0,74607.8,65.10403281909694,0.2751330017833027,0.3223563839102671,-0.04722338212696442,52.3808370470839,30.070126891444648,-7.5702489561608735,10.505254408359548,244.50663248697916
hold,244.11000061035156,244.58999633789062,244.61000061035156,244.08999633789062,90168,244.11000061035156,2025-10-03 15:39:00+00:00,244.5009979248047,244.6042495727539,244.41256103515624,243.90821624755858,244.42345473676096,244.476181116359,244.464530193108,244.35431775183244,244.27906786102375,36.61627845546956,46.61713666527204,50.708636859459595,-0.261857936988135,-0.1554275734282009,0.0020502992155417682,244.94369531200266,244.41256103515624,243.88142675830983,0.3050460191724402,0.26756863443406365,0.2565755447936616,243.08738053804933,244.49778225918027,244.59088357669333,244.4414678362025,103442.8,91441.0,77647.15,66.34029943889345,0.19711325533523905,0.29730775819526156,-0.10019450286002252,3.704436281435434,21.835294559307417,-88.53985516570498,13.978823941197058,244.2699991861979
hold,243.90499877929688,244.125,244.125,243.8800048828125,60603,243.90499877929688,2025-10-03 15:40:00+00:00,244.31299743652343,244.5427490234375,244.39981079101562,243.92391632080077,244.25063608427294,244.36194464894658,244.37844843713708,244.31347057251102,244.2513590401551,31.604850049136047,42.76563820441903,47.68756976877722,-0.3839173504542706,-0.25151541077137446,-0.20118897791079382,244.96569080348922,244.39981079101562,243.83393077854203,0.2964673188888773,0.2659562403450234,0.2560240958600349,243.09105060617648,244.3634037046519,244.55053748312247,244.4355622429441,98237.0,90202.0,76507.1,59.86173494351295,0.1105856087914674,0.25996332831450275,-0.14937771952303536,3.3780160857908847,19.82109647143674,-165.91531267129014,22.07756177793631,243.97000122070312
hold,243.49000549316406,243.91000366210938,243.91000366210938,243.49000549316406,63036,243.49000549316406,2025-10-03 15:41:00+00:00,244.08399963378906,244.4157501220703,244.37031097412108,243.93071655273437,243.99709255390331,244.1875568177901,244.24176490729508,244.2386101107522,244.19496248111872,23.884545537056738,36.238505701595635,42.32746451496957,-0.4680397487612428,-0.5188711563058992,-0.25398185884941943,245.04989379729673,244.37031097412108,243.69072815094543,0.31411458318265373,0.27695923524504407,0.2638323850545719,243.0929046452895,244.1522157373169,244.44076276755305,244.4079924809405,85164.0,84261.5,77268.5,59.27227673403473,-0.007405663328626133,0.206489529985877,-0.21389519331450313,0.0,2.360817455742106,-214.08741592710246,37.82345732695577,243.6300048828125
hold,243.47000122070312,243.49000549316406,243.56500244140625,243.4199981689453,48221,243.47000122070312,2025-10-03 15:42:00+00:00,243.91300048828126,244.28385009765626,244.33881072998048,243.93161651611328,243.8213954428366,244.0440456983727,244.12303203243476,244.1687365752932,244.1412616470139,23.56087689438982,35.95364224614028,42.08802399168215,-0.3499419781923439,-0.5388314982485265,-0.33974695893836804,245.11686107400521,244.33881072998048,243.56076038595575,0.2899559673652657,0.267533880760465,0.2581739035024941,243.0942404841296,243.9990536514758,244.35045344519293,244.38829063882446,70443.2,81412.9,77280.15,55.1939084265776,-0.09721594864117833,0.14574843426046594,-0.24296438290164427,7.0926130337856845,3.490209706525523,-187.93732752227288,39.99984741327351,243.48500061035156
