action,close,open,high,low,volume,price,time,sma_5,sma_10,sma_20,sma_50,ema_5,ema_9,ema_12,ema_21,ema_26,rsi_7,rsi_14,rsi_21,roc_5,roc_10,roc_14,bb_20,20,2.0,atr_7,atr_14,atr_21,vwap,vwma_5,vwma_10,vwma_20,volume_avg_5,volume_avg_10,volume_avg_20,mfi_14,macd_12_26_9,12,26,stoch_14_3_3,14,cci_14,adx_14,typical_price
hold,516.9600219726562,517.7000122070312,517.864990234375,516.9310302734375,42358,516.9600219726562,2025-10-02 13:51:00+00:00,517.9630126953125,518.0860046386719,518.7599975585938,0.0,517.7092142339046,517.9895013314821,518.1780961716394,518.5857554514171,0.0,33.15596276449881,45.50808695281888,48.591890295276926,-0.4112828771153219,-0.1786087211497711,-0.5693108622084815,521.220702463572,518.7599975585938,516.2992926536156,0.796550879599091,0.9775895390839623,1.0202700383538832,518.6319819927049,518.013068622454,518.6674273422072,519.2055096286972,52444.2,97303.7,94057.8,55.54809025270366,0.0,0.0,0.0,1.889945489993236,6.707976775628498,-131.83516405841317,57.79367673640802,517.2520141601562
hold,517.2050170898438,516.9000244140625,517.2999877929688,516.7382202148438,48012,517.2050170898438,2025-10-02 13:52:00+00:00,517.5880126953125,518.0045043945313,518.7304992675781,0.0,517.5411485192177,517.8326044831545,518.028391697517,518.4602337821831,0.0,38.22751719396343,47.20101097759198,49.62006371104247,-0.36121598564166457,-0.1573302981888105,-0.4417676439184312,521.2502076296691,518.7304992675781,516.2107909054871,0.763010407959935,0.9478879704440365,0.9984365878667936,518.6077498504332,517.631921220465,518.6265648628137,519.168565025029,51073.8,97407.7,95556.55,55.67484288515757,0.0,0.0,0.0,41.427874979686905,20.517268435524134,-160.39983744850073,54.68185251903074,517.0810750325521
hold,517.4500732421875,517.2100219726562,517.5900268554688,517.1099853515625,49427,517.4500732421875,2025-10-02 13:53:00+00:00,517.4100219726563,517.9665100097657,518.6010040283203,0.0,517.510790093541,517.7560982349611,517.9394196274663,518.3684010058198,0.0,43.251921193319454,48.910742310304904,50.65654571303265,-0.17169301369222642,-0.07337231043335396,-0.09169562426501202,521.1043628517562,518.6010040283203,516.0976452048844,0.7225862788094085,0.9144703656913374,0.9737511076781962,518.5878589948604,517.435542310077,518.5932753565762,518.9886898671477,49711.4,99195.7,85295.15,62.26636769527137,0.0,0.0,0.0,63.17642597909106,35.4980821495904,-94.96958534831366,27.126564589562886,517.3833618164062
hold,517.739990234375,517.52001953125,517.8294067382812,517.0599975585938,36463,517.739990234375,2025-10-02 13:54:00+00:00,517.4040161132813,517.9525085449219,518.4562530517578,0.0,517.5871901404857,517.7528766348439,517.9087381823754,518.3112727538703,0.0,48.97971321922027,50.935004532889984,51.88616725892475,-0.005799736512783468,-0.027036117849188437,-0.08684308939019615,520.8022767304119,518.4562530517578,516.1102293731037,0.7292752646491358,0.904108852405349,0.9640205396786392,518.5772466142525,517.4074117457926,518.5867321902409,518.8438314938218,46458.8,99391.7,81343.75,67.63930926564012,0.0,0.0,0.0,91.80557109296342,65.46995735058046,-60.019492344361,17.55754232451969,517.5431315104166
hold,517.4299926757812,517.77001953125,517.9000244140625,517.3800048828125,66417,517.4299926757812,2025-10-02 13:55:00+00:00,517.3570190429688,517.8735107421875,518.2757537841796,0.0,517.5347909855843,517.6882998430314,517.8350850275147,518.2311563831349,518.4807692307693,43.50225313580253,48.71247930892887,50.47400821486592,-0.0453933260963402,-0.15244067616149595,-0.0878606411198643,520.3370694515114,518.2757537841796,516.2144381168479,0.6993815884492592,0.8766739008942527,0.9428776345153707,518.5516736889899,517.354119874732,518.5142765599094,518.6646868250087,48535.4,106033.4,80255.85,71.57383758813089,-0.7924693877379241,0.0,-0.7924693877379241,44.045629586572694,66.34254221954238,-49.293642185094974,15.600448933782266,517.5700073242188
hold,517.677490234375,517.5,517.7000122070312,517.280029296875,22686,517.677490234375,2025-10-02 13:56:00+00:00,517.5005126953125,517.7317626953125,518.0891296386719,0.0,517.582357401848,517.6861379213001,517.810839674724,518.1808230968841,518.4212670828882,48.832158695562335,50.56705335439942,51.5787728336776,0.13878602430048242,-0.2730676559686165,-0.06612279139036954,519.5779632925386,518.0891296386719,516.6002959848053,0.6594674915502579,0.8440531158415382,0.917977885736365,518.5450681537295,517.4618716243115,517.7597440137753,518.4939230168284,44601.0,48522.6,77007.95,73.08634745439807,-0.7351291615881337,0.0,-0.7351291615881337,73.50868269999273,69.78662779317628,-46.41930725091426,10.98295721852094,517.5525105794271
hold,517.6900024414062,517.6950073242188,517.8099975585938,517.4400024414062,29744,517.6900024414062,2025-10-02 13:57:00+00:00,517.597509765625,517.5927612304688,517.9776306152344,0.0,517.6182390817007,517.6869108253213,517.7922493311366,518.1362030372951,518.3670993316673,49.11528843848506,50.66418091941123,51.636040663366956,0.09377042672388716,-0.26778427268890853,-0.027038727732387788,519.2138964780464,517.9776306152344,516.7413647524223,0.6181142952127211,0.8101918302233926,0.891883468186419,518.536680027826,517.5552481167507,517.5978033840639,518.4018163958121,40947.4,46010.6,74520.4,75.79099283760756,-0.6801885063459849,0.0,-0.6801885063459849,66.12522150029534,61.22651126228692,-29.92065049256569,8.028657951104211,517.6466674804688
hold,518.1649780273438,517.6849975585938,518.27001953125,517.6500244140625,43229,518.1649780273438,2025-10-02 13:58:00+00:00,517.7404907226562,517.5752563476562,517.9108795166015,0.0,517.8004853969151,517.7825242657259,517.8495922074762,518.1388189454814,518.3521273831989,59.130717659889626,54.332407612782944,53.81334006897726,0.13815918136350244,-0.03377104199089948,0.05502686758407184,518.9375384418099,517.9108795166015,516.8842205913932,0.6183829840662609,0.7966063507208289,0.8789364038531372,518.5314550077209,517.7141916635102,517.5592803081385,518.3574590902397,39707.8,44709.6,74152.85,75.97387939732997,-0.5696031174729796,0.0,-0.5696031174729796,89.38964241676942,76.34118220568583,23.413806554694094,0.18562498293887889,518.0283406575521
hold,518.469970703125,518.1400146484375,518.5800170898438,518.1400146484375,48993,518.469970703125,2025-10-02 13:59:00+00:00,517.8864868164062,517.6452514648438,517.9381286621094,0.0,518.0236471656517,517.9200135532058,517.9450350529606,518.1689236507217,518.3608565180082,64.38254085030451,56.565621119257514,55.17395171306602,0.1409936420826883,0.13518572831016426,0.04824206208433032,518.9933704672251,517.9381286621094,516.8828868569938,0.5929000494005451,0.7711346429126447,0.8580347865937616,518.5304908416924,517.8851650854641,517.6348527357966,518.3917861437426,42213.8,44336.3,71559.8,76.95089416152514,-0.4408429648024139,0.0,-0.4408429648024139,90.34693221972374,81.95393204559616,67.3812440847222,3.7370506390764655,518.3966674804688
hold,518.1596069335938,518.4450073242188,518.4600219726562,518.0800170898438,40857,518.1596069335938,2025-10-02 14:00:00+00:00,518.0324096679688,517.6947143554687,517.9366088867188,0.0,518.0689670882991,517.9679322292834,517.9780461115196,518.1680766764373,518.345949141385,55.86045421134427,53.68842739694536,53.4902574888719,0.14100733783124014,0.09555000381421844,-0.1801912602359218,518.9904819688321,517.9366088867188,516.8827358046054,0.5639077013835029,0.7439074265104022,0.8357452069122134,518.5257032689831,518.1085723407614,517.6809818518183,518.3960710222436,37101.8,42818.6,69770.5,50.79772153227318,-0.3780169121015433,0.0,-0.3780169121015433,54.79425083677889,78.17694182442402,55.8221048895076,19.617712647339918,518.2332153320312
hold,518.385009765625,518.0900268554688,518.52001953125,518.0900268554688,56463,518.385009765625,2025-10-02 14:01:00+00:00,518.1739135742188,517.8372131347656,517.9616088867188,0.0,518.1743146474078,518.0513477365517,518.0406559044588,518.1877978663634,518.3488425209583,60.31164372955673,55.460317154790864,54.54795196935805,0.13667187478630283,0.2756475805481381,-0.13389213634445427,519.0329765402273,517.9616088867188,516.8902412332102,0.5447769834403239,0.7214849443154627,0.816423657810739,518.5232374014245,518.224348154017,517.839904250553,518.4088257913788,43857.2,44229.1,70766.4,50.91317880358689,-0.29749478440658095,0.0,-0.29749478440658095,60.99853515625,68.71323940425087,89.2067823308363,19.61771264733991,518.3316853841146
hold,518.22998046875,518.4500122070312,518.52001953125,518.2100219726562,31612,518.22998046875,2025-10-02 14:02:00+00:00,518.2819091796875,517.9397094726562,517.9721069335938,0.0,518.1928699211885,518.0870742829914,518.0697827605036,518.1916326483986,518.3400379244985,55.79664617364561,53.93193395391149,53.66657062267881,0.10430528401113297,0.19817351824493293,-0.02123053999637091,519.049655129064,517.9721069335938,516.8945587381235,0.511237065605099,0.6920929881924832,0.7923081292765967,518.5203877533238,518.2970198109132,517.9404306570035,518.4178326753304,44230.8,42589.1,69998.4,52.92372419549925,-0.25296364150710815,0.0,-0.25296364150710815,34.08239700374532,49.958394332258074,95.80055514908871,6.432054586245892,518.3200073242188
hold,518.5250244140625,518.27001953125,518.530029296875,518.0,36983,518.5250244140625,2025-10-02 14:03:00+00:00,518.3539184570312,518.0472045898438,518.0068572998047,0.0,518.3035880854799,518.1746643092056,518.1398199379742,518.2219409907317,518.3537406274291,62.09680991908221,56.3948268973878,55.11581291080505,0.06948489419131493,0.20774007531580338,0.14581857858360062,519.1083950454386,518.0068572998047,516.9053195541708,0.5139216700722277,0.6805170102412345,0.7798186610669969,518.5204398714892,518.3628169357303,518.0513443336282,518.4338480633247,42981.6,41344.7,70270.2,60.366033304862256,-0.17907631822356507,-0.4806427549095815,0.30156643668601646,99.0557346844772,64.71222228149084,90.1228409239247,4.699267619660159,518.3516845703125
hold,518.72998046875,518.5650024414062,518.8300170898438,518.4400024414062,36631,518.72998046875,2025-10-02 14:04:00+00:00,518.4059204101562,518.1462036132813,518.0493560791016,0.0,518.4457188799033,518.2857275411145,518.2306138657858,518.2681263978243,518.3816102453047,66.02163193774115,58.07174209550946,56.116979639355336,0.05014943590125129,0.19121378550010068,0.2057319862480624,519.1928262083323,518.0493560791016,516.9058859498708,0.49622066698155226,0.6597668415409678,0.7612565652274971,518.5227470974454,518.4033004942902,518.1388944098748,518.4551313289275,40509.2,41361.5,70376.6,68.56233398854067,-0.09588270419021683,-0.4036907447657086,0.30780804057549177,87.94764320905949,73.69525829909401,116.16052983153723,30.647887323943664,518.6666666666666
hold,518.719970703125,518.6900024414062,518.77001953125,518.4639282226562,24667,518.719970703125,2025-10-02 14:05:00+00:00,518.5179931640625,518.2752014160156,518.0743560791016,0.0,518.5371361543106,518.3725761735167,518.3058995330688,518.3092031528516,518.406673982921,65.63438714710236,57.95452033455165,56.052864098798715,0.10814501208371208,0.24930484231748873,0.34044194051079635,519.2529768244,518.0743560791016,516.8957353338031,0.4690593300690091,0.6345043034733093,0.7395820291973186,518.5241986746889,518.4986443085527,518.3040525597379,518.4596927012251,37271.2,37186.5,71609.95,70.67132343736961,-0.03409780940432938,-0.32977215769343277,0.2956743482891034,86.74167218177807,91.24835002510493,100.0589273910125,53.15484657589921,518.6513061523438
hold,518.25,518.6699829101562,518.77001953125,518.239990234375,39224,518.25,2025-10-02 14:06:00+00:00,518.4909912109375,518.3324523925781,518.0321075439454,0.0,518.4414241028737,518.3480609388133,518.2972996049044,518.3038210480469,518.3950685027046,49.674592224770635,52.587228273179214,53.06400643681973,-0.02604430357390954,0.11059197597442377,0.20204423306565217,519.118314900573,518.0321075439454,516.9459001873178,0.4777693253270078,0.6270418030020016,0.7296033276581606,518.5210267060123,518.4789143159361,518.3351904122005,518.0155792796462,33823.4,38840.3,43681.45,71.75887855287729,-0.047007563891270365,-0.2732192389330003,0.22621167504172995,1.6964932243715733,58.795269538403055,58.09514231116966,51.196148252169124,518.4200032552084
hold,518.3599853515625,518.27001953125,518.5379028320312,518.2050170898438,17889,518.3599853515625,2025-10-02 14:07:00+00:00,518.5169921875,518.3994506835937,517.9961059570312,0.0,518.4142778524367,518.3504458213631,518.3069435659288,518.308926893821,518.3924697507681,52.80771713473228,53.66864153546135,53.67104087256952,0.025086329952371304,0.12941778033120907,0.17584539193776952,518.9843062669984,517.9961059570312,517.007905647064,0.45707167059279236,0.6060306558009658,0.7107120140643196,518.5201815247508,518.515864111511,518.3873325764758,517.9531421959795,31078.8,37654.8,41832.7,66.72343608256617,-0.04202392940499067,-0.2269801770273984,0.18495624762240773,27.427892405747002,38.622019270632215,42.56622935579006,42.272892798117596,518.3676350911459
hold,518.1099853515625,518.3099975585938,518.3300170898438,518.1099853515625,27695,518.1099853515625,2025-10-02 14:08:00+00:00,518.433984375,518.3939514160156,517.9846038818359,0.0,518.312847018812,518.302353727403,518.2766423021801,518.2908412990702,518.3715449804565,45.32469177138879,50.830645303107914,52.06395555409283,-0.08004224347108368,-0.010612966547952999,0.07146349985829903,518.9618183148583,517.9846038818359,517.0073894488136,0.42749000336525056,0.5805998946723255,0.6887733467279235,518.516875508873,518.4366094078983,518.3926814920594,517.9315928584249,29221.2,36101.4,40405.5,60.87392595977458,-0.06919125305353191,-0.1954223922326251,0.12623113917909318,0.0,9.708128543372858,-2.564158724547129,28.835423291534173,518.1833292643229
hold,518.260009765625,518.1500244140625,518.4072265625,518.1099853515625,37400,518.260009765625,2025-10-02 14:09:00+00:00,518.339990234375,518.3729553222656,518.0091033935547,0.0,518.295234601083,518.2938849350475,518.2740834504025,518.2880384323933,518.3632831126912,50.259380196120865,52.455440599252974,52.951632025079334,-0.09060025848136082,-0.04049625809866301,0.1604114762562351,518.9881373742068,518.0091033935547,517.0300694129027,0.4088830330184291,0.5603599886912666,0.6701289593093319,518.5141099145004,518.318472883976,518.3676442078481,517.9578319192258,29375.0,34942.1,39639.2,58.58305239548467,-0.06939817764373402,-0.17021754931484687,0.10081937167111285,35.05919269719013,20.82902836764571,4.623671307916976,29.06524729382214,518.2590738932291
hold,517.8699951171875,518.2650146484375,518.4650268554688,517.8699951171875,44150,517.8699951171875,2025-10-02 14:10:00+00:00,518.1699951171875,518.343994140625,518.0193542480469,0.0,518.1534881064513,518.2091069714755,518.2119160145232,518.2500344946473,518.3267432611724,39.45819367150622,48.013514731457974,50.40383752493189,-0.163860200868179,-0.05589239541849623,0.037186257166666584,518.9879991696652,518.0193542480469,517.0507093264285,0.43547570519883205,0.5628365422334082,0.6665529011651375,518.5060260387484,518.1399179596042,518.3294505766385,517.9738797872853,33271.6,35271.4,39045.0,56.14240718264465,-0.11763628969686124,-0.15970129739124975,0.042065007694388507,0.0,11.686397565730042,-78.3277874683628,20.780165659279167,518.0683390299479
hold,517.4199829101562,517.8699951171875,517.969970703125,517.3499755859375,33260,517.4199829101562,2025-10-02 14:11:00+00:00,518.0039916992188,518.2474914550781,518.0423522949219,0.0,517.9089863743529,518.0512821592117,518.0900801523129,518.1745752596935,518.2595758277638,30.604416201656946,43.44239510186814,47.627480409087404,-0.16015766325976843,-0.18616025488566174,-0.05215853695775429,518.9275469456834,518.0423522949219,517.1571576441604,0.46183562119721316,0.5669192975872719,0.664335863832869,518.4958539971653,517.963708764141,518.2281309452,518.0056526761593,32078.8,32951.1,38590.1,50.03946482950026,-0.20829366855207354,-0.1694197716234145,-0.03887389692865903,6.278395095516996,13.779195930902375,-249.48325031089504,6.821500918641356,517.5799763997396
